Row,Anon Student Id,Time,Duration (sec),Problem Name,Problem View,Step Name,Attempt At Step,Outcome,KC (Original),KC (LFASearchModel0),KC
357,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:06:38,13,TRIANGLE_RECTANGLE,1,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
358,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:06:43,0,DESIGNING_A_QUILT,1,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
359,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:06:49,6,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
360,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:06:50,1,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
361,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:02,12,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
362,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:12,10,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
363,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:22,10,DESIGNING_A_QUILT,1,(AREA QUESTION2),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
364,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:26,4,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
365,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:34,8,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
366,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:51,17,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
367,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:07:56,5,DESIGNING_A_QUILT,1,(AREA QUESTION3),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
368,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:08:15,19,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
369,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:08:23,8,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
370,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:08:47,24,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
371,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:09:01,0,PENTAGON_ABCDE,1,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
372,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:09:19,18,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
373,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:09:20,1,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
374,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:09:24,4,PENTAGON_ABCDE,1,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
375,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:09:30,6,PENTAGON_ABCDE,1,(AREA QUESTION1),2,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
376,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:01,31,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),3,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
377,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:05,4,PENTAGON_ABCDE,1,(SIDE QUESTION3),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
378,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:10,0,DESIGNING_A_QUILT,2,(AREA QUESTION1),1,INCORRECT,ALT:TRIANGLE-AREA,Geometry,G
379,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:11,1,DESIGNING_A_QUILT,2,(AREA QUESTION1),2,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
380,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:16,5,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
381,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:17,1,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
382,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:29,12,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
383,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:41,12,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
384,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:52,11,DESIGNING_A_QUILT,2,(AREA QUESTION2),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
385,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:10:57,5,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
386,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:11:06,9,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
387,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:11:13,7,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
388,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:11:27,14,DESIGNING_A_QUILT,2,(AREA QUESTION3),1,INCORRECT,ALT:TRIANGLE-AREA,Geometry,G
389,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:11:28,1,DESIGNING_A_QUILT,2,(AREA QUESTION3),2,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
390,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:11:34,6,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
391,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:03,29,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
392,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:09,6,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
393,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:35,0,TRIANGLE_AREA,1,(AREA QUESTION1),1,INCORRECT,ALT:TRIANGLE-AREA,Geometry,G
394,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:36,1,TRIANGLE_AREA,1,(AREA QUESTION1),2,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
395,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:45,0,TRIANGLE_TRIANGLE,2,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
396,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:51,0,TRIANGLE_AREA,2,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
397,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:12:55,0,PENTAGON,2,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
398,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:10,15,PENTAGON,2,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
399,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:13,3,PENTAGON,2,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
400,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:16,0,CIRCLE_O,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry,L
401,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:18,2,CIRCLE_O,1,(AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
402,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:19,1,CIRCLE_O,1,(AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
403,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:13:51,32,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
404,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:14:10,19,CIRCLE_O,1,(AREA QUESTION2),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
405,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:14:36,26,CIRCLE_O,1,(DIAMETER QUESTION2),1,INCORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
406,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:14:37,1,CIRCLE_O,1,(DIAMETER QUESTION2),2,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
407,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:06,29,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
408,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:16,10,CIRCLE_O,1,(RADIUS QUESTION1),2,INCORRECT,ALT:CIRCLE-RADIUS,Geometry,L
409,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:17,1,CIRCLE_O,1,(RADIUS QUESTION1),3,CORRECT,ALT:CIRCLE-RADIUS,Geometry,L
410,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:36,19,CIRCLE_O,1,(AREA QUESTION1),3,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
411,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:46,10,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),2,INCORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
412,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:47,1,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),3,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
413,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:15:58,11,CIRCLE_O,1,(DIAMETER QUESTION2),3,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
414,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:16:00,2,CIRCLE_O,1,(AREA QUESTION2),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
415,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:16:16,16,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),2,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
416,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:16:23,7,CIRCLE_O,1,(RADIUS QUESTION3),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area,L
417,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:16:35,12,CIRCLE_O,1,(DIAMETER QUESTION3),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal,O
418,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:16:38,3,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
419,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:06,28,CIRCLE_O,1,(RADIUS QUESTION4),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-diam-from-subgoal,L
420,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:10,4,CIRCLE_O,1,(DIAMETER QUESTION4),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
421,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:13,3,CIRCLE_O,1,(AREA QUESTION4),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
422,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:22,0,LAWN_SPRINKLER,1,(AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
423,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:23,1,LAWN_SPRINKLER,1,(AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
424,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:37,0,COVERING_POOL,1,(RADIUS QUESTION1),1,INCORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area,L
425,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:17:38,1,COVERING_POOL,1,(RADIUS QUESTION1),2,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area,L
426,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:15,97,COVERING_POOL,1,(DIAMETER QUESTION1),1,INCORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal,O
427,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:16,1,COVERING_POOL,1,(DIAMETER QUESTION1),2,CORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal,O
428,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:22,0,DOG_ON_A_ROPE,1,(AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
429,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:23,1,DOG_ON_A_ROPE,1,(AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
430,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:28,5,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),1,INCORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
431,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:29,1,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),2,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
432,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:39,0,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
433,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:40,1,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
434,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:41,1,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
435,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:47,6,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
436,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:54,0,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry,L
437,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:19:56,2,CIRCLE_DIAMETER,1,(AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
438,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:01,5,CIRCLE_DIAMETER,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
439,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:08,0,CIRCLE_RADIUS,1,(DIAMETER QUESTION2),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
440,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:22,14,CIRCLE_RADIUS,1,(AREA QUESTION2),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
441,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:27,5,CIRCLE_RADIUS,1,(CIRCUMFERENCE QUESTION2),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
442,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:33,0,TROGS,1,(TROG-HEIGHT QUESTION1),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
443,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:20:34,1,TROGS,1,(TROG-HEIGHT QUESTION1),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
444,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:23:10,156,TROGS,1,(TROG-AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
445,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:23:40,30,TROGS,1,(SQUARE-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
446,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:23:46,6,TROGS,1,(SCRAP-METAL-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
447,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:23:55,9,TROGS,1,(TROG-HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
448,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:24:31,36,TROGS,1,(TROG-AREA QUESTION2),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
449,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:24:41,10,TROGS,1,(SQUARE-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
450,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:24:44,3,TROGS,1,(SCRAP-METAL-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
451,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:24:51,7,TROGS,1,(TROG-HEIGHT QUESTION3),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
452,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:25:52,61,TROGS,1,(TROG-AREA QUESTION3),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
453,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:26:00,8,TROGS,1,(SQUARE-AREA QUESTION3),1,INCORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
454,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:26:01,1,TROGS,1,(SQUARE-AREA QUESTION3),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
455,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:26:13,12,TROGS,1,(SCRAP-METAL-AREA QUESTION3),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
456,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:26:14,1,TROGS,1,(SCRAP-METAL-AREA QUESTION3),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
457,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:26:26,0,WATERING_VEGGIES,1,(WATERED-AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
458,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:27:18,52,WATERING_VEGGIES,1,(TOTAL-GARDEN QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
459,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:27:57,39,WATERING_VEGGIES,1,(UNWATERED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
460,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:10,0,POGS,1,(SCRAP-METAL-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
461,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:11,1,POGS,1,(SCRAP-METAL-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
462,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:29,18,POGS,1,(SCRAP-METAL-AREA QUESTION2),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
463,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:30,1,POGS,1,(SCRAP-METAL-AREA QUESTION2),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
464,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:46,16,POGS,1,(SCRAP-METAL-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
465,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:28:55,0,ONE_CIRCLE_IN_SQUARE,1,(SHADED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
466,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:29:08,0,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-RADIUS_AB QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
467,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:29:09,1,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-RADIUS_AB QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
468,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:30:03,54,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_S QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
469,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:31:24,81,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_O QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
470,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:31:32,8,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_A QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
471,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:31:41,9,TWO_CIRCLES_IN_CIRCLE,1,(UNSHADED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
472,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:32:02,21,TWO_CIRCLES_IN_CIRCLE,1,(SHADED-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
473,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:32:03,1,TWO_CIRCLES_IN_CIRCLE,1,(SHADED-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
474,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:32:44,0,TWO_CIRCLES_IN_SQUARE,1,(SQUARE-BASE QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication,K
475,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:33:20,36,TWO_CIRCLES_IN_SQUARE,1,(CIRCLE-AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
476,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:33:28,8,TWO_CIRCLES_IN_SQUARE,1,(SQUARE-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
477,Stu_16faef9fdc3e509fc03b6aab061f3eec,1996-02-01 00:33:33,5,TWO_CIRCLES_IN_SQUARE,1,(SHADED-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
